id,fraud,date,amount,use_chip,merchant_city,merchant_state,mcc,errors,card_brand,card_type,has_chip,credit_limit,num_cards_issued,credit_score,total_debt,num_credit_cards,yearly_income
11004752,0,2012-04-17 13:57:00,$103.00,Swipe Transaction,Dunlap,TN,5300,No Error,Mastercard,Credit,NO,12300,1,808,120125,4,56350
20248454,0,2017-10-17 13:44:00,$11.91,Chip Transaction,Santa Barbara,CA,5921,No Error,Mastercard,Debit (Prepaid),YES,55,2,630,1336,1,34903
16757786,1,2015-10-04 13:18:00,$155.06,Online Transaction,ONLINE,Unknown,3058,No Error,Visa,Debit,YES,2696,1,773,34570,4,57975
11845211,0,2012-10-24 14:09:00,$91.98,Swipe Transaction,Strongsville,OH,7230,No Error,Visa,Debit,YES,27215,2,684,138153,7,61937
10398878,0,2011-11-30 10:09:00,$21.37,Swipe Transaction,Allen,TX,7542,No Error,Mastercard,Debit,YES,17686,1,720,40161,3,78329
10199129,0,2011-10-15 10:30:00,$22.75,Swipe Transaction,Downers Grove,IL,5300,No Error,Mastercard,Credit,YES,14200,1,717,201796,3,68710
22450106,0,2019-01-27 07:27:00,$26.67,Online Transaction,ONLINE,Unknown,4121,No Error,Mastercard,Debit,YES,2450,2,621,24169,1,40189
9070118,0,2011-01-25 13:04:00,$73.26,Swipe Transaction,Apple River,IL,4111,No Error,Visa,Debit,YES,15265,2,716,36994,5,37898
21755610,0,2018-09-01 19:10:00,$46.69,Online Transaction,ONLINE,Unknown,4784,No Error,Visa,Debit,YES,12764,2,820,1820,2,10869
22688358,0,2019-03-18 13:10:00,$41.61,Online Transaction,ONLINE,Unknown,4121,No Error,Visa,Debit,YES,23834,2,804,76650,3,67747
20653007,0,2018-01-11 08:27:00,$3.38,Chip Transaction,Seabrook,TX,5814,No Error,Visa,Debit,YES,30891,1,710,120771,4,76288
13157081,0,2013-08-12 16:50:00,$4.91,Swipe Transaction,North Lawrence,OH,5300,No Error,Visa,Debit,YES,30348,1,685,96831,2,43229
7610546,0,2010-02-04 13:10:00,$61.65,Swipe Transaction,Eight Mile,AL,7538,No Error,Mastercard,Credit,YES,8500,2,713,60527,4,31008
18543932,0,2016-10-20 22:54:00,$140.00,Swipe Transaction,Hemet,CA,3359,No Error,Mastercard,Debit,YES,21160,1,699,0,5,56897
12500931,0,2013-03-21 06:55:00,$8.35,Swipe Transaction,Miami,FL,5942,No Error,Visa,Debit,YES,8400,1,850,74820,6,38386
23746564,0,2019-10-28 15:15:00,$9.98,Chip Transaction,Gresham,OR,5812,No Error,Mastercard,Debit,YES,38814,1,741,139335,3,46075
20596864,0,2017-12-30 09:14:00,$75.00,Chip Transaction,Providence,RI,5499,No Error,Amex,Credit,YES,17800,2,758,2151,4,61991
9013153,0,2011-01-12 04:31:00,$103.84,Swipe Transaction,Memphis,TN,5310,No Error,Mastercard,Debit,YES,25392,2,728,107130,4,58248
14123989,0,2014-03-13 03:37:00,$2.47,Swipe Transaction,Payette,ID,7349,No Error,Visa,Debit,YES,17405,1,578,69753,4,46954
8627159,0,2010-10-11 22:16:00,$72.00,Swipe Transaction,Crestview,FL,5541,No Error,Mastercard,Debit,YES,12367,2,672,64474,3,38874
8625584,1,2010-10-11 13:51:00,$29.60,Online Transaction,ONLINE,Unknown,5310,No Error,Visa,Debit,YES,4660,2,666,73448,3,37468
16110551,0,2015-05-19 06:44:00,$1.90,Chip Transaction,Findlay,OH,5411,No Error,Mastercard,Debit,YES,14471,1,768,3112,3,36857
7479416,0,2010-01-01 23:29:00,$64.91,Swipe Transaction,Janesville,WI,5812,No Error,Amex,Credit,YES,9600,1,698,2192,3,43386
7849753,0,2010-04-05 13:12:00,$40.00,Swipe Transaction,Woonsocket,SD,4829,No Error,Mastercard,Debit,NO,13841,2,722,16870,4,39082
18425654,0,2016-09-25 17:22:00,$95.17,Chip Transaction,Valley Stream,NY,5814,Insufficient Balance,Mastercard,Debit,YES,17587,2,672,104134,4,56640
13795379,0,2013-12-31 08:01:00,$-70.00,Swipe Transaction,Walnut Creek,CA,5499,No Error,Mastercard,Debit (Prepaid),YES,48,1,713,177353,6,86113
20922171,0,2018-03-09 10:59:00,$150.07,Chip Transaction,Yorba Linda,CA,5912,No Error,Mastercard,Debit,YES,19959,2,685,4344,4,99825
10860004,0,2012-03-15 13:28:00,$5.62,Swipe Transaction,Hendersonville,NC,5411,No Error,Visa,Debit,YES,15504,1,714,2573,5,23993
9481676,0,2011-05-02 09:21:00,$26.87,Swipe Transaction,Houston,TX,4121,No Error,Visa,Debit (Prepaid),NO,65,1,749,114235,1,62185
18416468,0,2016-09-23 18:01:00,$36.86,Chip Transaction,Overland Park,KS,7832,No Error,Mastercard,Debit,YES,35750,1,741,2149,7,84694
18195465,1,2016-08-07 14:29:00,$276.00,Online Transaction,ONLINE,Unknown,3390,No Error,Visa,Credit,YES,11000,1,686,2985,4,30349
21530209,0,2018-07-16 10:10:00,$3.59,Chip Transaction,Mission,TX,5912,No Error,Mastercard,Debit,YES,9027,2,670,20031,3,22104
22133885,0,2018-11-21 09:40:00,$11.04,Chip Transaction,Daytona Beach,FL,5812,No Error,Mastercard,Debit,YES,1368,1,612,54474,1,27372
16756852,0,2015-10-04 10:19:00,$2.13,Chip Transaction,Dallas,TX,5411,No Error,Mastercard,Debit,YES,6795,2,797,88482,6,28137
22060950,0,2018-11-05 16:20:00,$9.42,Chip Transaction,North Hollywood,CA,5411,No Error,Visa,Debit,YES,16619,1,806,879,7,28644
20469846,0,2017-12-03 11:18:00,$35.80,Swipe Transaction,Commerce City,CO,5251,No Error,Visa,Credit,NO,11400,1,761,46226,4,41839
10504397,0,2011-12-24 13:27:00,$34.35,Swipe Transaction,Normal,IL,5541,No Error,Mastercard,Debit,YES,18092,2,589,161107,2,57576
20812069,0,2018-02-14 03:57:00,$114.64,Chip Transaction,Thackerville,OK,7995,No Error,Visa,Credit,YES,10600,2,771,12347,6,31957
15831724,0,2015-03-20 02:46:00,$183.54,Online Transaction,ONLINE,Unknown,4899,No Error,Mastercard,Credit,YES,5700,1,672,104134,4,56640
8872123,0,2010-12-09 14:27:00,$50.19,Swipe Transaction,Limington,ME,5311,No Error,Visa,Debit,YES,19103,2,628,54157,3,43144
13492383,0,2013-10-25 13:12:00,$116.79,Swipe Transaction,Brooklyn,NY,5912,Insufficient Balance,Mastercard,Debit,YES,22100,1,691,68957,4,46232
9690219,0,2011-06-19 22:01:00,$162.83,Swipe Transaction,Palos Verdes Peninsula,CA,5814,No Error,Visa,Debit,YES,42541,2,789,89328,6,119308
10501743,0,2011-12-23 19:28:00,$55.53,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Debit,YES,12594,2,751,49024,3,34947
23451767,0,2019-08-26 23:33:00,$223.23,Chip Transaction,Grand Junction,CO,8099,No Error,Visa,Credit,YES,8700,2,747,65994,2,49169
11479945,0,2012-08-03 05:28:00,$4.26,Swipe Transaction,Wilmore,KY,5310,No Error,Visa,Debit,YES,8144,2,724,58373,5,32128
21076682,0,2018-04-11 08:58:00,$4.54,Swipe Transaction,Belfair,WA,5541,No Error,Visa,Debit,YES,13193,2,751,13730,4,44807
22809061,0,2019-04-13 08:23:00,$3.07,Chip Transaction,Plattsburgh,NY,5814,No Error,Mastercard,Debit,YES,11164,1,683,71060,2,41141
8715045,0,2010-11-02 07:50:00,$30.87,Swipe Transaction,Flint,TX,5300,No Error,Mastercard,Debit,YES,18964,1,693,40950,6,30198
11232241,0,2012-06-08 08:39:00,$33.36,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Credit,YES,16800,1,664,71544,3,56368
10560306,0,2012-01-06 09:06:00,$51.97,Online Transaction,ONLINE,Unknown,4784,No Error,Visa,Credit,YES,13200,2,625,63194,3,44839
20801810,0,2018-02-11 15:44:00,$13.48,Chip Transaction,Pearland,TX,5912,No Error,Mastercard,Debit,YES,43033,2,683,166395,1,73920
8292242,1,2010-07-23 10:09:00,$55.57,Online Transaction,ONLINE,Unknown,5912,No Error,Mastercard,Debit (Prepaid),YES,23,2,609,4031,2,79870
9565587,0,2011-05-21 19:59:00,$59.00,Swipe Transaction,Hattiesburg,MS,5541,No Error,Visa,Debit,YES,14959,2,688,812,6,9678
11912817,0,2012-11-08 20:16:00,$94.24,Swipe Transaction,Puerto Vallarta,Mexico,5912,No Error,Discover,Credit,YES,12300,1,778,1642,6,33279
7984243,0,2010-05-09 06:45:00,$6.44,Online Transaction,ONLINE,Unknown,4784,No Error,Visa,Debit,YES,12833,1,812,0,7,11410
10812705,1,2012-03-04 17:54:00,$65.95,Online Transaction,ONLINE,Unknown,5732,No Error,Mastercard,Debit,YES,14525,2,675,75783,5,50993
23589491,0,2019-09-25 09:35:00,$36.97,Chip Transaction,Springfield,KY,5300,No Error,Visa,Credit,YES,6900,1,705,16946,6,22540
16414416,0,2015-07-22 19:08:00,$77.87,Chip Transaction,Ames,IA,5812,No Error,Amex,Credit,YES,15500,2,785,73370,3,53395
23496157,0,2019-09-05 12:53:00,$70.81,Chip Transaction,Sutter Creek,CA,5541,No Error,Amex,Credit,YES,14800,1,701,59062,3,39700
19744900,0,2017-07-02 22:27:00,$50.01,Chip Transaction,Myrtle Beach,SC,5411,No Error,Amex,Credit,YES,10100,2,705,27209,6,32817
12547748,0,2013-03-31 11:21:00,$12.90,Online Transaction,ONLINE,Unknown,5815,No Error,Mastercard,Credit,NO,12900,1,664,15537,3,64829
8440425,0,2010-08-28 02:13:00,$52.72,Swipe Transaction,Danville,IL,5211,Insufficient Balance,Visa,Credit,YES,8700,1,590,1639,2,16646
10505358,0,2011-12-24 16:54:00,$72.08,Swipe Transaction,Mount Pleasant,NC,5411,No Error,Visa,Debit,YES,19442,2,694,50449,2,40867
15429268,0,2014-12-23 01:31:00,$159.34,Online Transaction,ONLINE,Unknown,4899,No Error,Visa,Debit,YES,9285,2,552,64661,3,30340
10278165,0,2011-11-02 12:44:00,$1.15,Swipe Transaction,Cedar Rapids,IA,5499,No Error,Mastercard,Credit,YES,10600,1,790,58252,7,45876
18628598,0,2016-11-08 06:36:00,$8.09,Chip Transaction,Rochester,MN,4214,No Error,Mastercard,Debit,YES,11382,2,788,14408,4,27772
16748395,1,2015-10-02 13:38:00,$302.35,Chip Transaction,Fort Mill,SC,5300,No Error,Mastercard,Debit,YES,11749,2,694,36972,2,30165
8598125,0,2010-10-05 02:53:00,$102.37,Swipe Transaction,Williston Park,NY,5812,Insufficient Balance,Visa,Credit,YES,16900,1,683,161166,6,80957
11786766,0,2012-10-11 10:59:00,$36.60,Swipe Transaction,Birmingham,AL,7538,No Error,Mastercard,Debit,YES,2629,2,753,42315,3,31533
13225226,0,2013-08-27 16:46:00,$18.00,Swipe Transaction,Riverside,CA,5921,No Error,Visa,Debit,YES,18254,1,772,102716,4,37963
20734965,0,2018-01-28 11:58:00,$45.04,Chip Transaction,Brownsville,TX,5311,No Error,Visa,Debit,YES,12184,2,702,27227,3,22714
14885911,0,2014-08-26 15:10:00,$115.72,Swipe Transaction,Hales Corners,WI,5499,No Error,Mastercard,Debit,YES,32704,1,750,121251,1,75711
21345330,0,2018-06-07 09:14:00,$26.73,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Debit,YES,24508,1,698,50290,2,62692
22032874,0,2018-10-30 19:23:00,$119.73,Swipe Transaction,Cortaro,AZ,5912,No Error,Mastercard,Debit,NO,12091,1,689,1196,5,29494
13368222,1,2013-09-28 08:56:00,$742.86,Online Transaction,ONLINE,Unknown,3000,No Error,Visa,Debit (Prepaid),YES,74,1,703,152645,6,55351
21404119,0,2018-06-19 16:20:00,$8.10,Chip Transaction,Chicago,IL,5300,No Error,Mastercard,Credit,YES,0,2,691,0,3,4
13090329,0,2013-07-29 02:01:00,$4.06,Swipe Transaction,Dedham,MA,5541,No Error,Mastercard,Debit,YES,29144,2,716,107029,3,79272
23291037,0,2019-07-24 07:51:00,$32.65,Swipe Transaction,Fort Worth,TX,7832,No Error,Visa,Credit,YES,7300,1,707,28552,6,24215
19057491,0,2017-02-07 12:19:00,$15.83,Chip Transaction,Richmond,VA,5411,No Error,Visa,Debit,YES,27382,2,719,2689,4,92368
19451728,0,2017-05-02 07:30:00,$-55.00,Chip Transaction,Sioux Falls,SD,5499,No Error,Visa,Debit,YES,8280,2,689,5132,4,31145
16286169,0,2015-06-25 14:50:00,$1.26,Chip Transaction,La Grande,OR,5499,No Error,Visa,Credit,YES,11400,1,751,13730,4,44807
22867254,0,2019-04-25 12:58:00,$13.78,Chip Transaction,Missouri City,TX,5814,No Error,Visa,Debit,YES,4488,2,698,21486,2,41109
8531518,0,2010-09-18 23:22:00,$5.45,Swipe Transaction,Detroit,MI,5912,No Error,Visa,Credit,YES,7100,2,682,37929,2,28181
13676806,0,2013-12-05 09:36:00,$6.14,Swipe Transaction,Decatur,IL,5499,No Error,Visa,Debit,YES,17815,1,730,0,3,45164
13079551,1,2013-07-26 15:16:00,$19.87,Online Transaction,ONLINE,Unknown,5310,No Error,Mastercard,Credit,NO,2500,2,716,25966,6,29206
19123568,0,2017-02-21 12:31:00,$59.70,Chip Transaction,Sterling Heights,MI,5541,No Error,Visa,Credit,YES,5300,1,736,66529,2,46843
14894211,0,2014-08-28 14:21:00,$2.78,Swipe Transaction,Sumter,SC,5411,No Error,Mastercard,Debit (Prepaid),YES,91,2,686,93,4,30451
17847957,0,2016-05-25 13:36:00,$35.84,Chip Transaction,Miami,FL,5813,No Error,Visa,Debit,YES,23001,2,627,114394,5,64481
10227141,0,2011-10-21 16:09:00,$6.37,Swipe Transaction,Vacaville,CA,5541,No Error,Visa,Debit,YES,29041,1,821,370,7,33869
8263461,0,2010-07-16 10:54:00,$3.13,Swipe Transaction,Pearland,TX,5411,No Error,Mastercard,Debit,YES,43033,2,683,166395,1,73920
9650307,0,2011-06-10 14:48:00,$225.00,Swipe Transaction,Sydney,Australia,3684,No Error,Mastercard,Credit,YES,7800,2,606,153374,4,53138
20459760,0,2017-12-01 08:53:00,$27.20,Online Transaction,ONLINE,Unknown,4121,No Error,Visa,Credit,YES,12700,2,782,1574,6,40787
13564230,0,2013-11-10 10:45:00,$90.12,Swipe Transaction,Hobart,IN,5411,No Error,Amex,Credit,YES,10900,1,761,117302,3,44550
8388135,1,2010-08-15 13:12:00,$116.18,Online Transaction,ONLINE,Unknown,5311,No Error,Mastercard,Debit,YES,9796,2,634,68220,2,38059
7669002,0,2010-02-19 07:45:00,$52.97,Swipe Transaction,Vancouver,WA,5912,No Error,Mastercard,Debit,YES,24090,1,750,82696,4,55682
10636274,0,2012-01-23 15:43:00,$-93.00,Swipe Transaction,Eastman,GA,5499,No Error,Discover,Credit,YES,7600,1,734,66681,6,28269
10614410,0,2012-01-18 14:35:00,$52.25,Swipe Transaction,Cleveland,OH,5311,No Error,Visa,Debit,YES,4488,2,698,21486,2,41109
15293942,0,2014-11-23 14:54:00,$76.00,Swipe Transaction,Bothell,WA,5499,No Error,Amex,Credit,YES,13900,1,804,76650,3,67747
10176859,0,2011-10-10 10:15:00,$37.45,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Debit (Prepaid),YES,48,2,723,60397,5,35560
8280823,0,2010-07-20 14:30:00,$47.26,Online Transaction,ONLINE,Unknown,4784,No Error,Visa,Debit,YES,18494,2,680,144534,4,52904
18999861,0,2017-01-26 07:21:00,$-80.00,Chip Transaction,Sandy Lake,PA,5499,No Error,Mastercard,Debit,YES,2290,2,765,39514,4,34272
18342531,0,2016-09-07 21:21:00,$61.80,Chip Transaction,Lenoir,NC,5311,No Error,Visa,Debit,YES,11832,1,738,41455,3,25748
11934934,0,2012-11-13 21:37:00,$58.00,Swipe Transaction,New York,NY,5541,No Error,Mastercard,Credit,YES,11200,1,595,54354,3,35940
10494610,0,2011-12-22 09:21:00,$16.13,Swipe Transaction,Chicago,IL,4214,No Error,Mastercard,Credit,YES,6200,1,641,56953,2,30509
11330417,0,2012-06-30 09:06:00,$7.42,Swipe Transaction,Center Barnstead,NH,9402,No Error,Mastercard,Debit,YES,17471,2,663,113190,5,38681
22301735,0,2018-12-26 16:00:00,$67.72,Swipe Transaction,Cherry Hill,NJ,7538,No Error,Visa,Debit,NO,5921,2,621,461854,5,185909
22643012,0,2019-03-09 06:25:00,$90.00,Chip Transaction,Alpharetta,GA,5541,No Error,Visa,Debit,YES,34877,2,675,162012,1,89152
13084446,0,2013-07-27 15:59:00,$11.83,Online Transaction,ONLINE,Unknown,4121,No Error,Mastercard,Debit,YES,23082,1,782,1574,6,40787
22018254,0,2018-10-27 14:40:00,$47.50,Chip Transaction,Prichard,WV,5310,No Error,Amex,Credit,YES,1400,2,701,109785,3,36528
9546484,0,2011-05-17 11:51:00,$45.76,Swipe Transaction,Brighton,CO,5300,No Error,Amex,Credit,YES,20000,1,690,1807,6,60080
8047754,0,2010-05-24 14:58:00,$77.69,Swipe Transaction,Arcadia,CA,7802,No Error,Mastercard,Debit,NO,12157,2,681,127116,5,37422
15445018,0,2014-12-26 11:05:00,$100.43,Swipe Transaction,Claypool,IN,8011,No Error,Amex,Credit,YES,11000,1,841,11243,5,27939
14355665,0,2014-05-02 21:57:00,$50.16,Swipe Transaction,Rochester,MI,5300,No Error,Mastercard,Debit,YES,8052,2,690,0,6,22650
21846464,0,2018-09-21 08:22:00,$106.55,Swipe Transaction,Syracuse,NY,5912,No Error,Mastercard,Credit,YES,5500,2,681,95988,2,41379
14950834,0,2014-09-09 16:54:00,$10.85,Swipe Transaction,Farmington,MI,5411,No Error,Mastercard,Debit (Prepaid),YES,101,1,712,839,8,36764
10720784,0,2012-02-11 17:03:00,$81.12,Swipe Transaction,Lake Panasoffkee,FL,5814,No Error,Visa,Credit,YES,14800,1,751,20683,4,53464
18408907,0,2016-09-22 07:36:00,$1.63,Chip Transaction,Houston,TX,5411,No Error,Mastercard,Debit,YES,16109,2,773,70825,4,30495
13371283,0,2013-09-28 19:54:00,$46.31,Swipe Transaction,Acworth,GA,5499,No Error,Amex,Credit,YES,13300,1,746,126806,3,58846
21865719,0,2018-09-25 11:19:00,$2.28,Swipe Transaction,Charlevoix,MI,5411,No Error,Mastercard,Credit,NO,3800,1,718,17008,2,26613
15139296,0,2014-10-20 19:37:00,$38.27,Online Transaction,ONLINE,Unknown,4784,No Error,Visa,Credit,YES,8700,1,590,1639,2,16646
15034529,0,2014-09-28 07:36:00,$68.54,Swipe Transaction,Louisville,KY,5541,Technical Glitch,Mastercard,Credit,NO,13600,1,788,7226,4,51499
12731284,0,2013-05-11 07:43:00,$5.38,Swipe Transaction,Turlock,CA,5912,No Error,Mastercard,Debit (Prepaid),YES,67,2,635,57336,3,46487
9962354,0,2011-08-21 19:45:00,$151.01,Swipe Transaction,Metairie,LA,3390,No Error,Amex,Credit,YES,6800,2,730,44737,4,36319
23553262,1,2019-09-17 13:21:00,$62.72,Chip Transaction,Rome,Italy,5621,No Error,Visa,Debit,YES,7159,1,770,14743,3,20424
17487662,0,2016-03-09 10:41:00,$5.88,Chip Transaction,Grain Valley,MO,5812,No Error,Mastercard,Debit,YES,17206,2,727,0,3,49045
18734114,0,2016-11-30 12:26:00,$11.43,Chip Transaction,Bradenton,FL,5541,No Error,Mastercard,Debit,YES,10764,1,562,48465,4,35868
11016540,0,2012-04-20 08:38:00,$74.59,Swipe Transaction,Springwater,NY,5311,No Error,Mastercard,Debit,YES,17731,2,779,3628,8,54013
22659064,0,2019-03-12 11:23:00,$156.73,Online Transaction,ONLINE,Unknown,4899,No Error,Visa,Debit,NO,19171,2,744,82822,3,44344
7672963,0,2010-02-20 08:55:00,$68.92,Swipe Transaction,Orlando,FL,5300,No Error,Mastercard,Credit,YES,9200,3,636,93460,3,55571
11145357,0,2012-05-19 13:09:00,$75.38,Swipe Transaction,Parkers Prairie,MN,5411,Insufficient Balance,Visa,Debit,NO,20318,2,713,51924,4,31244
8168030,0,2010-06-23 06:47:00,$2.05,Swipe Transaction,Emeryville,CA,5812,No Error,Mastercard,Debit,YES,16597,1,749,63689,5,37607
23488619,1,2019-09-03 19:31:00,$109.99,Chip Transaction,Rome,Italy,5311,No Error,Mastercard,Credit,YES,10500,2,799,0,3,48810
23110306,0,2019-06-16 06:35:00,$-90.00,Chip Transaction,Alsip,IL,5499,Bad PIN,Mastercard,Debit,YES,1936,2,593,20874,5,33642
12384403,0,2013-02-23 07:21:00,$15.54,Swipe Transaction,Charleston,SC,5912,No Error,Mastercard,Debit,YES,4130,2,796,113529,5,84365
13496690,1,2013-10-26 12:01:00,$53.16,Online Transaction,ONLINE,Unknown,5311,No Error,Mastercard,Debit (Prepaid),YES,61,2,785,16040,5,21547
17231872,0,2016-01-13 15:42:00,$31.12,Online Transaction,ONLINE,Unknown,4121,No Error,Mastercard,Debit,YES,35175,1,730,3140,5,66999
21696712,0,2018-08-20 13:12:00,$40.55,Swipe Transaction,Boise,ID,7538,No Error,Mastercard,Credit,YES,9600,2,643,30595,4,38637
12932941,0,2013-06-24 14:29:00,$0.17,Swipe Transaction,Pompano Beach,FL,5499,No Error,Mastercard,Debit,YES,61324,1,692,112785,3,76305
12514791,0,2013-03-24 07:05:00,$20.32,Swipe Transaction,Chula Vista,CA,4121,No Error,Discover,Credit,YES,11200,1,675,105623,4,54963
12528830,0,2013-03-27 09:44:00,$5.03,Swipe Transaction,South Windsor,CT,5942,No Error,Mastercard,Debit (Prepaid),YES,66,2,633,29713,5,41902
13974895,1,2014-02-08 11:56:00,$90.94,Online Transaction,ONLINE,Unknown,5300,No Error,Mastercard,Debit,NO,27117,1,581,17440,3,48060
16511628,1,2015-08-12 15:48:00,$125.66,Chip Transaction,Dakota City,IA,5094,No Error,Discover,Credit,YES,15500,1,741,16827,6,18452
21694171,0,2018-08-19 20:54:00,$90.80,Chip Transaction,Midland,TX,5311,No Error,Mastercard,Debit,YES,14701,2,668,19404,4,30399
9796126,0,2011-07-14 10:58:00,$13.22,Swipe Transaction,Sarasota,FL,5812,No Error,Mastercard,Debit,YES,13013,1,663,94970,4,38872
16409032,0,2015-07-21 16:09:00,$57.40,Chip Transaction,Waianae,HI,3730,No Error,Mastercard,Debit,YES,9141,2,846,60506,2,34262
9082684,0,2011-01-28 11:31:00,$7.47,Swipe Transaction,Bloomfield,IN,7542,No Error,Mastercard,Debit (Prepaid),YES,40,2,685,58438,3,37115
12440626,0,2013-03-07 15:38:00,$24.31,Swipe Transaction,North Bend,NE,5300,No Error,Visa,Debit,YES,8845,2,692,43936,2,34460
15362299,0,2014-12-08 12:18:00,$56.66,Swipe Transaction,Sheffield Lake,OH,5541,Insufficient Balance,Visa,Debit,YES,9285,2,552,64661,3,30340
13747185,0,2013-12-20 15:48:00,$2.22,Swipe Transaction,Stuart,FL,5310,No Error,Mastercard,Debit,YES,15771,1,691,0,5,41420
18246718,0,2016-08-18 12:16:00,$129.79,Chip Transaction,Jenison,MI,3722,No Error,Mastercard,Debit,YES,7898,2,715,113194,3,45707
20051575,0,2017-09-05 17:58:00,$58.64,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Debit,YES,17229,1,686,0,3,50258
20882544,0,2018-03-01 01:24:00,$115.56,Chip Transaction,Kent,WA,7922,No Error,Visa,Credit,YES,16400,2,750,363,5,39110
14825475,0,2014-08-13 15:11:00,$100.00,Swipe Transaction,San Francisco,CA,5311,No Error,Mastercard,Debit,YES,34900,1,675,183855,1,109687
12803935,0,2013-05-27 07:58:00,$99.00,Swipe Transaction,Mount Holly,NC,5499,No Error,Amex,Credit,YES,8800,1,615,114746,2,45852
15344994,0,2014-12-04 18:01:00,$215.87,Swipe Transaction,Louisville,CO,5411,No Error,Mastercard,Credit,YES,10800,2,708,25355,3,61312
11369927,0,2012-07-09 08:20:00,$8.73,Swipe Transaction,Hillsboro,IL,5912,No Error,Mastercard,Debit (Prepaid),YES,74,2,839,80443,3,36080
21244960,0,2018-05-16 20:12:00,$35.73,Chip Transaction,Lubbock,TX,5912,No Error,Mastercard,Debit,YES,10348,2,681,54634,3,35565
8337611,0,2010-08-03 10:18:00,$57.00,Swipe Transaction,Berkeley Heights,NJ,5499,No Error,Mastercard,Debit,YES,25422,1,505,242379,1,109673
20996059,0,2018-03-25 05:57:00,$46.17,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Debit (Prepaid),NO,56,2,625,63194,3,44839
17132670,0,2015-12-23 12:57:00,$36.07,Chip Transaction,Lockport,IL,5942,No Error,Mastercard,Credit,YES,13200,1,760,69,7,38761
15442295,0,2014-12-25 19:13:00,$37.03,Swipe Transaction,Chino,CA,5814,No Error,Amex,Credit,YES,7900,2,645,24246,4,39263
17907713,0,2016-06-07 09:47:00,$33.52,Swipe Transaction,Dearborn,MI,5942,No Error,Mastercard,Debit,NO,34572,2,791,50003,4,69566
16176709,0,2015-06-02 08:24:00,$-86.00,Chip Transaction,Indianapolis,IN,5499,No Error,Visa,Credit,YES,18500,1,778,81402,8,67008
15603685,0,2015-01-29 15:33:00,$92.02,Chip Transaction,Fayetteville,NC,5411,No Error,Visa,Debit,YES,4660,2,666,73448,3,37468
22489661,0,2019-02-04 12:37:00,$82.49,Chip Transaction,Ridgefield,WA,7538,No Error,Mastercard,Debit,YES,24090,1,750,82696,4,55682
8602021,0,2010-10-05 21:23:00,$53.37,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Debit,YES,25422,1,505,242379,1,109673
10474986,0,2011-12-17 17:57:00,$60.19,Swipe Transaction,Bastrop,TX,5912,No Error,Mastercard,Debit,NO,19913,1,584,64715,1,41483
17892816,0,2016-06-04 08:24:00,$195.38,Online Transaction,ONLINE,Unknown,4900,No Error,Amex,Credit,YES,19900,1,713,68989,2,44766
12708424,0,2013-05-06 06:28:00,$1.60,Swipe Transaction,Auburn,AL,5411,No Error,Mastercard,Debit,YES,18627,2,550,64124,1,42379
15393496,0,2014-12-15 09:49:00,$1.88,Swipe Transaction,Saint Albans,NY,5499,No Error,Mastercard,Credit,YES,500,2,697,42168,2,43397
